,IS_TENT,GENDER,AGE,MARITAL_STATUS,PROFESSION
31503,False,F,22,Single,Other
31504,False,F,46,Married,Other
31505,False,F,24,Married,Other
31506,False,F,24,Married,Other
31507,True,F,30,Married,Hospitality
31508,True,F,30,Married,Hospitality
31509,False,F,26,Single,Other
31510,False,M,22,Single,Student
31511,False,M,36,Married,Trades
31512,False,M,36,Married,Trades
31513,False,M,36,Married,Trades
31514,False,M,36,Married,Trades
31515,False,M,27,Married,Other
31516,False,F,36,Married,Professional
31517,False,M,31,Married,Other
31518,False,M,23,Single,Sales
31519,False,M,23,Single,Sales
31520,False,M,24,Single,Other
31521,False,M,24,Single,Other
31522,False,F,34,Married,Hospitality
31523,False,M,42,Married,Other
31524,False,M,42,Married,Other
31525,False,M,24,Single,Sales
31526,True,M,23,Single,Sales
31527,False,M,34,Single,Executive
31528,False,M,25,Married,Professional
31529,False,M,25,Married,Professional
31530,False,M,25,Married,Professional
31531,True,M,25,Married,Professional
31532,True,F,34,Unspecified,Other
31533,False,F,34,Unspecified,Other
31534,False,F,34,Unspecified,Other
31535,False,M,26,Married,Other
31536,False,M,25,Single,Other
31537,False,F,68,Married,Other
31538,False,M,30,Married,Trades
31539,False,M,35,Married,Trades
31540,False,M,27,Single,Professional
31541,False,M,50,Married,Professional
31542,False,M,50,Married,Professional
31543,False,M,50,Married,Professional
31544,True,M,34,Married,Executive
31545,False,M,51,Unspecified,Other
31546,False,M,30,Married,Executive
31547,False,M,30,Married,Executive
31548,False,M,22,Single,Sales
31549,False,F,41,Married,Other
31550,False,F,41,Married,Other
31551,False,M,25,Married,Other
31552,False,M,25,Married,Other
31553,False,M,25,Married,Other
31554,False,M,45,Married,Professional
31555,False,M,45,Married,Professional
31556,False,M,45,Married,Professional
31557,False,M,45,Married,Professional
31558,False,F,46,Married,Executive
31559,False,M,25,Married,Other
31560,False,M,54,Married,Retired
31561,False,M,54,Married,Retired
31562,False,M,25,Single,Sales
31563,False,M,25,Single,Sales
31564,False,M,25,Single,Sales
31565,False,M,25,Single,Sales
31566,False,M,27,Single,Retail
31567,False,F,25,Married,Other
31568,False,F,58,Married,Other
31569,False,F,45,Married,Executive
31570,False,F,43,Married,Other
31571,False,F,45,Married,Sales
31572,True,M,27,Single,Professional
31573,False,M,40,Married,Executive
31574,False,M,40,Married,Executive
31575,False,M,40,Married,Executive
31576,False,M,17,Single,Student
31577,False,M,17,Single,Student
31578,True,M,30,Unspecified,Professional
31579,False,M,30,Unspecified,Professional
31580,False,M,30,Single,Other
31581,False,F,22,Single,Other
31582,True,F,44,Unspecified,Hospitality
31583,True,F,33,Married,Executive
31584,False,F,33,Married,Executive
31585,False,M,44,Single,Sales
31586,False,F,36,Married,Professional
31587,False,F,59,Married,Other
31588,False,F,59,Married,Other
31589,False,F,59,Married,Other
31590,False,F,59,Unspecified,Hospitality
31591,False,M,50,Unspecified,Other
31592,False,M,50,Unspecified,Other
31593,False,M,50,Unspecified,Other
31594,False,M,42,Married,Trades
31595,False,M,42,Married,Trades
31596,False,M,42,Married,Trades
31597,False,M,32,Married,Other
31598,False,M,34,Single,Other
31599,False,M,34,Single,Other
31600,False,M,34,Single,Other
31601,False,F,62,Married,Retired
31602,False,M,24,Single,Sales
31603,False,M,24,Single,Sales
31604,False,M,37,Married,Trades
31605,False,M,37,Married,Trades
31606,False,M,37,Married,Trades
31607,False,M,37,Married,Trades
31608,False,M,37,Married,Trades
31609,False,F,37,Single,Professional
31610,True,M,30,Married,Sales
31611,False,M,30,Married,Sales
31612,False,F,24,Single,Retail
31613,False,F,22,Single,Other
31614,False,F,22,Single,Other
31615,False,F,34,Married,Other
31616,False,F,34,Married,Other
31617,False,M,22,Single,Other
31618,False,M,22,Single,Other
31619,False,M,51,Married,Professional
31620,False,M,51,Married,Professional
31621,False,F,33,Unspecified,Other
31622,False,F,33,Unspecified,Other
31623,True,F,46,Married,Hospitality
31624,False,F,46,Married,Hospitality
31625,False,F,46,Married,Hospitality
31626,False,F,38,Married,Professional
31627,False,M,42,Married,Retired
31628,False,F,31,Married,Other
31629,False,F,31,Married,Other
31630,False,F,31,Married,Other
31631,False,F,31,Married,Other
31632,True,M,22,Single,Trades
31633,False,M,40,Married,Sales
31634,False,M,40,Married,Sales
31635,False,M,40,Married,Sales
31636,False,M,40,Married,Sales
31637,False,M,27,Single,Professional
31638,False,M,27,Single,Professional
31639,False,M,41,Married,Sales
31640,False,M,41,Married,Sales
31641,False,F,38,Unspecified,Hospitality
31642,False,F,38,Unspecified,Hospitality
31643,False,M,45,Married,Trades
31644,False,M,45,Married,Trades
31645,False,M,45,Married,Trades
31646,False,M,39,Married,Sales
31647,False,F,40,Married,Other
31648,False,F,40,Married,Other
31649,False,F,35,Married,Other
31650,False,M,34,Single,Professional
31651,False,M,34,Single,Professional
31652,False,M,41,Married,Executive
31653,False,M,57,Married,Professional
31654,False,F,28,Single,Other
31655,False,F,52,Married,Other
31656,False,M,23,Single,Other
31657,False,F,31,Married,Professional
31658,False,F,31,Married,Professional
31659,False,M,22,Single,Student
31660,False,M,22,Single,Student
31661,False,F,27,Single,Retail
31662,False,F,25,Single,Retail
31663,False,F,23,Single,Other
31664,False,F,29,Single,Student
31665,False,F,28,Single,Professional
31666,False,F,36,Married,Executive
31667,False,M,25,Single,Sales
31668,False,M,44,Married,Retired
31669,False,M,44,Married,Retired
31670,False,M,44,Married,Retired
31671,False,M,38,Single,Professional
31672,False,M,38,Single,Professional
31673,False,M,21,Single,Professional
31674,False,M,33,Married,Other
31675,False,M,33,Married,Other
31676,False,M,35,Married,Other
31677,False,F,46,Married,Other
31678,False,F,35,Single,Professional
31679,False,M,41,Married,Other
31680,False,F,31,Single,Professional
31681,True,M,22,Single,Executive
31682,False,M,23,Single,Sales
31683,False,M,23,Single,Sales
31684,False,F,39,Married,Other
31685,False,F,39,Married,Other
31686,False,M,25,Unspecified,Other
31687,False,M,25,Unspecified,Other
31688,False,M,25,Unspecified,Other
31689,True,F,36,Married,Other
31690,False,F,50,Married,Other
31691,False,F,30,Single,Professional
31692,False,M,43,Married,Other
31693,False,M,38,Married,Other
31694,False,M,38,Married,Other
31695,False,F,20,Married,Retail
31696,False,F,20,Married,Retail
31697,False,F,20,Married,Retail
31698,False,F,20,Married,Retail
31699,False,F,38,Single,Professional
31700,False,F,38,Single,Professional
31701,True,F,34,Married,Other
31702,False,F,34,Married,Other
31703,False,F,34,Married,Other
31704,False,F,34,Married,Other
31705,False,F,53,Married,Professional
31706,False,F,53,Married,Professional
31707,False,F,35,Unspecified,Hospitality
31708,False,F,35,Unspecified,Hospitality
31709,False,F,35,Unspecified,Hospitality
31710,False,M,23,Single,Sales
31711,False,M,23,Single,Sales
31712,False,F,24,Single,Other
31713,False,F,24,Single,Other
31714,False,F,59,Married,Retired
31715,False,F,28,Single,Other
31716,False,F,28,Single,Other
31717,True,F,46,Married,Other
31718,False,F,46,Married,Other
31719,False,F,46,Unspecified,Hospitality
31720,False,M,28,Single,Professional
31721,False,M,24,Single,Professional
31722,False,M,46,Married,Other
31723,False,M,46,Married,Other
31724,False,M,46,Married,Other
31725,False,M,22,Single,Retail
31726,False,M,22,Single,Retail
31727,False,M,23,Single,Other
31728,False,M,23,Single,Other
31729,False,F,24,Single,Hospitality
31730,False,M,49,Married,Professional
31731,False,M,49,Married,Professional
31732,False,M,47,Married,Retired
31733,False,M,47,Married,Retired
31734,False,M,47,Married,Retired
31735,False,M,47,Married,Retired
31736,False,M,24,Single,Student
31737,False,F,29,Single,Student
31738,False,F,29,Single,Student
31739,False,F,37,Single,Professional
31740,True,M,21,Single,Trades
31741,False,M,21,Single,Trades
31742,False,F,22,Single,Retail
31743,False,F,39,Married,Other
31744,False,F,39,Married,Other
31745,False,F,49,Married,Executive
31746,False,M,24,Single,Student
31747,False,F,32,Married,Other
31748,False,M,38,Single,Professional
31749,False,M,38,Single,Professional
31750,False,M,38,Single,Professional
31751,False,M,38,Single,Professional
31752,False,F,37,Married,Executive
31753,False,F,30,Married,Other
31754,False,F,30,Married,Other
31755,False,F,36,Single,Professional
31756,False,F,33,Married,Other
31757,False,M,31,Married,Other
31758,False,M,31,Married,Other
31759,False,F,53,Married,Other
31760,False,F,34,Married,Other
31761,False,F,34,Married,Other
31762,False,F,34,Married,Other
31763,False,F,34,Married,Other
31764,False,F,34,Married,Other
31765,False,F,21,Single,Retail
31766,False,F,25,Single,Retail
31767,False,M,26,Married,Professional
31768,False,F,43,Married,Other
31769,False,F,43,Married,Other
31770,False,F,43,Married,Other
31771,False,F,22,Married,Retail
31772,False,F,22,Married,Retail
31773,False,F,22,Married,Retail
31774,False,F,22,Single,Hospitality
31775,False,F,44,Married,Executive
31776,False,F,33,Married,Other
31777,True,M,25,Single,Trades
31778,False,M,25,Single,Trades
31779,False,M,19,Single,Sales
31780,False,F,28,Single,Other
31781,True,F,34,Married,Other
31782,False,F,24,Single,Professional
31783,False,M,21,Single,Sales
31784,False,M,21,Single,Sales
31785,False,F,19,Single,Other
31786,False,M,29,Married,Professional
31787,False,M,33,Married,Executive
31788,False,M,33,Married,Executive
31789,True,M,33,Married,Executive
31790,False,M,33,Married,Executive
31791,False,M,35,Married,Other
31792,False,M,28,Married,Other
31793,False,M,28,Married,Other
31794,False,M,41,Married,Executive
31795,False,M,41,Married,Other
31796,True,F,41,Married,Other
31797,False,F,41,Married,Other
31798,False,F,41,Married,Other
31799,False,M,53,Married,Other
31800,False,M,53,Married,Other
31801,False,M,48,Married,Professional
31802,True,F,30,Unspecified,Other
31803,False,F,30,Unspecified,Other
31804,False,F,49,Married,Executive
31805,False,F,24,Single,Other
31806,False,M,46,Married,Trades
31807,False,M,46,Married,Trades
31808,False,F,29,Married,Other
31809,False,F,21,Single,Retail
31810,False,F,39,Married,Other
31811,False,F,39,Married,Other
31812,False,M,43,Unspecified,Other
31813,True,M,22,Single,Professional
31814,False,M,22,Single,Professional
31815,False,M,32,Married,Executive
31816,False,F,42,Unspecified,Hospitality
31817,False,F,42,Unspecified,Hospitality
31818,False,M,25,Single,Other
31819,False,M,22,Single,Other
31820,False,M,22,Single,Other
31821,False,M,22,Single,Other
31822,False,F,28,Single,Other
31823,False,M,33,Married,Sales
31824,False,F,29,Unspecified,Other
31825,False,F,29,Unspecified,Other
31826,False,F,29,Unspecified,Other
31827,False,F,24,Single,Other
31828,False,F,24,Single,Other
31829,False,F,19,Single,Retail
31830,True,M,32,Married,Sales
31831,False,M,32,Married,Sales
31832,False,M,32,Married,Sales
31833,False,F,26,Single,Professional
31834,False,M,26,Married,Other
31835,False,M,39,Married,Other
31836,True,F,22,Single,Other
31837,False,F,22,Single,Other
31838,False,M,42,Single,Other
31839,False,M,31,Single,Trades
31840,False,M,31,Single,Trades
31841,False,M,31,Single,Trades
31842,False,M,31,Single,Trades
31843,True,F,37,Married,Other
31844,False,F,37,Married,Other
31845,False,F,37,Married,Other
31846,True,F,48,Married,Executive
31847,True,M,32,Single,Trades
31848,False,M,32,Single,Trades
31849,False,F,33,Married,Other
31850,False,F,33,Married,Other
31851,False,F,25,Single,Student
31852,False,M,24,Single,Retail
31853,False,M,35,Married,Other
31854,False,M,35,Married,Other
31855,False,M,47,Married,Retired
31856,False,M,47,Married,Retired
31857,False,F,28,Married,Professional
31858,False,F,39,Single,Retail
31859,False,F,34,Married,Executive
31860,False,F,34,Married,Executive
31861,False,F,43,Married,Other
31862,False,M,44,Married,Trades
31863,False,M,22,Single,Retail
31864,False,M,29,Single,Other
31865,False,M,29,Single,Other
31866,False,M,29,Single,Other
31867,False,M,31,Single,Other
31868,False,M,44,Married,Other
31869,False,F,42,Married,Sales
31870,False,M,42,Married,Other
31871,False,F,44,Married,Retired
31872,True,M,41,Married,Other
31873,False,F,58,Married,Other
31874,False,F,33,Married,Executive
31875,False,F,25,Married,Retail
31876,False,F,66,Married,Other
31877,False,M,25,Single,Retail
31878,False,M,25,Single,Retail
31879,False,F,28,Single,Other
31880,False,M,25,Married,Sales
31881,False,F,68,Married,Other
31882,False,F,25,Married,Executive
31883,False,M,20,Single,Student
31884,False,M,30,Married,Executive
31885,False,F,30,Married,Other
31886,False,M,37,Married,Sales
31887,False,M,37,Married,Sales
31888,True,M,37,Married,Sales
31889,False,F,33,Married,Other
31890,False,F,33,Married,Other
31891,False,F,38,Single,Other
31892,False,F,45,Married,Executive
31893,False,F,45,Married,Executive
31894,False,F,45,Married,Other
31895,False,F,24,Single,Student
31896,False,F,29,Single,Professional
31897,False,M,31,Married,Sales
31898,False,M,31,Married,Sales
31899,True,M,33,Unspecified,Professional
31900,False,M,33,Unspecified,Professional
31901,False,M,33,Single,Other
31902,False,M,41,Married,Executive
31903,False,F,35,Single,Professional
31904,False,M,44,Married,Executive
31905,False,M,44,Married,Executive
31906,False,M,44,Married,Executive
31907,False,M,39,Unspecified,Trades
31908,False,M,20,Single,Sales
31909,False,M,20,Single,Sales
31910,False,F,29,Married,Other
31911,False,F,29,Married,Other
31912,True,M,28,Single,Other
31913,False,F,50,Married,Other
31914,False,F,50,Married,Other
31915,False,M,30,Single,Other
31916,False,M,30,Single,Other
31917,False,M,40,Married,Sales
31918,False,F,54,Unspecified,Sales
31919,True,M,20,Single,Professional
31920,False,M,20,Single,Professional
31921,False,M,36,Married,Other
31922,False,F,26,Single,Other
31923,False,F,26,Single,Other
31924,False,F,27,Single,Professional
31925,True,M,24,Single,Trades
31926,False,M,24,Single,Trades
31927,False,F,41,Married,Other
31928,False,M,52,Unspecified,Other
31929,False,M,52,Unspecified,Other
31930,False,F,31,Single,Retail
31931,False,F,33,Married,Executive
31932,False,M,31,Single,Trades
31933,False,M,31,Single,Trades
31934,False,M,36,Married,Other
31935,True,M,30,Single,Professional
31936,False,F,26,Single,Other
31937,False,F,26,Married,Executive
31938,False,M,59,Unspecified,Other
31939,True,M,31,Married,Other
31940,False,M,31,Married,Other
31941,False,F,25,Single,Hospitality
31942,False,F,25,Single,Hospitality
31943,False,F,25,Single,Hospitality
31944,False,F,52,Married,Retired
31945,False,M,30,Married,Executive
31946,False,M,28,Married,Other
31947,False,M,28,Married,Other
31948,False,F,36,Single,Retail
31949,False,F,49,Unspecified,Hospitality
31950,False,F,49,Unspecified,Hospitality
31951,False,M,32,Married,Sales
31952,False,M,32,Married,Sales
31953,False,F,20,Married,Other
31954,False,F,20,Married,Other
31955,False,F,30,Single,Other
31956,False,F,28,Single,Other
31957,False,F,24,Single,Student
31958,False,F,29,Married,Other
31959,False,M,40,Married,Sales
31960,False,M,43,Unspecified,Other
31961,True,M,30,Single,Sales
31962,False,M,30,Single,Sales
31963,False,F,29,Single,Student
31964,False,F,20,Single,Other
31965,True,F,20,Single,Other
31966,False,M,29,Single,Other
31967,False,M,29,Single,Other
31968,False,M,49,Unspecified,Other
31969,True,M,49,Unspecified,Other
31970,False,F,26,Single,Student
31971,False,M,51,Married,Other
31972,False,M,51,Married,Other
31973,True,M,25,Single,Sales
31974,False,M,25,Single,Sales
31975,False,F,32,Unspecified,Professional
31976,False,F,49,Unspecified,Hospitality
31977,False,M,32,Married,Other
31978,False,M,32,Married,Other
31979,False,M,42,Married,Executive
31980,False,M,22,Single,Other
31981,True,M,37,Married,Sales
31982,False,M,37,Married,Sales
31983,False,F,38,Single,Professional
31984,False,F,26,Single,Sales
31985,False,F,28,Single,Other
31986,False,M,43,Married,Trades
31987,False,M,43,Married,Trades
31988,False,M,36,Single,Professional
